Gif,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Confusion,Contempt,Craving,Disappointment,Disgust,Empathic Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Nostalgia,Pride,Relief,Romance,Sadness,Satisfaction,Sexual Desire,Surprise,Sympathy,Triumph
1689.mp3,30.1818,9.0909,20.8182,12.7273,0,0,39.9091,0,0,9.0909,0,0,0,0,0,0,8.2727,0,0,0,0,0,28.0909,12.5455,0,0,0,0,0,14.7273,0,1.8182,0,0
1690.mp3,24.8182,0,0,8.9091,0,4.5455,0,0,0,0,2.5455,0,0,0,0,0,0,0,8.9091,8.8182,0,0,10.9091,2.5455,0,7.8182,43.3182,0,0,0,0,37.4545,0,0
1691.mp3,0,0,0,0,32.8182,8.0909,0,0,0,0,0,17,0,9.0909,64,9.0909,0,0,0,13.4545,6,45.4545,0,0,0,0,0,0,55.7273,0,0,0,12.1818,0
1692.mp3,10.0909,44.5455,0,7.3636,0,0,4.0909,0,0,18,0,0,0,0,0,0,7.7273,7.1818,0,0,0,0,2.4545,31.2727,0,11.5455,0,0,0,4.4545,0,0,0,0
1693.mp3,42.1818,9.0909,0,0,0,0,32.9091,0,0,9.9091,0,0,0,0,0,0,12.3636,0,7,0,0,0,23.1818,24.9091,42.2727,58,0,0,5.9091,34.9091,0,0,0,49.3636
1694.mp3,9.0909,0,20.9091,7.0909,0,2,0,0,7.7273,0,10.3636,0,0,0,0,0,23.0455,0,2.3636,0,0,0,16.9091,0,0,0,0,0,0,0,6.2727,1.7273,0,0
1695.mp3,0,0,5.7273,4.5455,9.0909,6.7273,0,16.3636,1.4545,0,36.0909,0,0,0,15.0909,0,0,0,0,15,0,0,16,0,0,0,0,0,10.0455,0,0,0,0,0
1696.mp3,16.4545,19.1818,5.4545,62.9091,0,0,3.2727,0,0,0,0,0,0,0,0,0,11,0,7.9091,0,0,0,15.7273,25.4545,0,0,0,0,7.0909,4.8182,0,17.2727,0,0
1697.mp3,9.0909,0,0,66.4545,0,3.2727,0,11.5455,0,0,13.7273,0,0,0,0,0,0,0,0,0,0,0,7.8182,19.6364,0,0,4.0909,0,0,1.1364,0,18.8182,0,0
1698.mp3,13.1818,3.7273,9.0909,44.0909,0,0,14.8182,9.6364,0,0,1,0,0,0,0,0,8.8182,0,7.0909,0,0,0,26.8182,0,0,0,0,0,0,19.6364,0,16.0909,0,7
1699.mp3,9.0909,26.4545,7.2727,53.3182,0,0,0,0,0,0,0,0,0,0,0,6.7273,0,0,9.0909,0,0,0,26.7273,15.0455,0,0,0,0,3.6364,0,0,0,0,0
1700.mp3,18.1818,0,6.7273,7.5455,0,2.0909,9.0909,6.2727,11.3636,5.5455,6.6364,0,0,0,11.4545,0,18.5909,0,0,0,0,0,39.0909,0,0,0,0,0,0,0,0,0,0,0
1701.mp3,0,0,0,0,9,50.8182,0,11.0909,0,0,15.4545,0,0,6.5455,7.4545,9.4545,0,0,0,33,0,16.3636,4.9091,0,0,0,0,0,25.7273,0,0,10.7273,12.8182,0
1702.mp3,25,0,0,22.9091,0,23,17.5455,0,0,0,0,0,0,0,0,0,0,0,12.2727,25.6818,0,0,21.4545,16.4545,0,0,9.0909,0,0,0,0,8.8182,0,21
1703.mp3,0,0,0,0,41.0909,0,0,0,0,0,9,14.4545,0,20.7273,66.6364,22.5455,0,0,0,8.7273,5.5455,13.5455,0,0,0,0,0,0,53.6818,0,0,13.3636,29.5455,0
1704.mp3,3.7273,0,0,24.6364,18.8182,7.3636,0,5.8182,0,0,12.2727,7,0,8.2727,22.2727,0,0,0,1,7.7273,0,0,3,0,0,6.2727,4.3636,0,15.4545,6.2273,0,0,0,3
1705.mp3,0,0,0,0,9.0909,2.6364,0,16.5455,0,0,0,0,0,0,41.6364,0,1.6364,0,0,27.7273,0,64.3182,0,0,0,0,0,0,11.3636,0,0,0,5.7273,0
1706.mp3,0,0,0,0,0,19.8182,0,11.5455,0,0,3.2273,0,0,9.0909,68.8182,29.6818,0,0,0,22.9091,0,22.7273,1.4545,0,0,0,0,0,0,0,0,0,0,0
1707.mp3,8.9091,0,0,39.2727,0,9.5455,21.4545,0,0,0,0,0,0,0,0,0,8.2727,0,30.5455,0,0,0,36.9091,0,0,0,19.2273,0,0,9.0909,0,26.3636,0,7.5455
1708.mp3,9.0909,8,69.8182,7.2727,0,0,39.4545,0,0,41.5909,0,0,0,0,0,0,10.4545,0,0,0,0,0,10.9091,8.9091,9.0909,6.9091,0,0,0,12.2727,0,0,0,0
1709.mp3,0,0,0,28.2727,9.0909,14.6364,0,5.5455,0,0,12.3636,0,0,0,6.9091,0,0,0,6.8182,13.9091,0,0,12.1818,0,0,0,3.1364,0,0,0,0,28.4545,0,0
1710.mp3,9.0909,5.7273,0,60.4545,0,0,0,14.9091,0,0,0,0,0,0,0,0,0,3.1818,11,0,0,0,21.5455,12.1818,0,14.6364,0,0,0,0,0,0,0,0
1711.mp3,3.4706,0,11.8235,0.88235,0,0,13.4706,0,0,3.1176,0,0,24.2353,0,0,0,4.2353,3.3529,0,0,0,0,4.8824,10.5294,0,0,0,0,0,7.8235,0,0.94118,0,0
1712.mp3,18.4706,23.2353,0,0,0,0,17.1765,0,3.5294,0,0,0,0,0,0,0,0,0,18.5882,0,0,0,0,58.8235,0,3,0,0,0,5.8824,0,9.1176,3.4118,3.3529
1713.mp3,0,0,0,26.4706,0,0,0,3.0588,9.6471,0,4.5882,0,0,1.7059,0,0,0,0,0,0,0,0,4.0588,14.0588,42.2941,0,0,0,0,0,0,0,0,0
1714.mp3,0,0,23.5294,0,0,13.0588,36.1176,0,0,0,0,0,0,0,0,0,3.6471,0,11.3529,23.8235,0,6.6471,15.7059,0,5.8824,0,0,0,0,0,0,3.6471,0,1.2353
1715.mp3,8.1176,0,34.6471,0,0,0,36.4118,0,0,29.8235,0,0,4.1176,0,0,0,3.1765,0,4.8824,0,0,0,9.0588,17.6471,0,0,5.8235,0,0,0,0,0,0,0
1716.mp3,0,1.8235,5.4706,0,0,0,5.5882,0,3.0588,55.4118,0,0,3.5882,0,0,0,0,0,0,4.6471,0,0,5.4118,6.5294,6.2353,0,8.3529,21.7059,0,5.8824,2.2353,0,0,0
1717.mp3,6.7647,0,0,6.9412,3.5294,0,10.8824,0,11.2941,0,0,0,4.4706,0,0,0,0,0,22.5294,0,0,0,10.2353,0,4.1765,3.1765,0,0,0,12.2353,0,0,0,33.9412
1718.mp3,10.6471,0,0,7.1176,0,0,4.5294,0,5.8824,0,0,0,0,0,0,0,5.8824,0,18.8824,0,0,0,14.2941,3.5294,4.3529,2.8235,0,0,0,10.7059,0,0,0,42.5294
1719.mp3,0,0,0,10,0,0,0,4.4706,23.8235,0,5.8824,0,0,0,0,0,0,0,0,0,0,0,0,5.8824,37.0588,0,0,0,0,0,0,0,0,0
1720.mp3,5.8824,0,0,9.1765,3.6471,5.7647,0,0,3.1765,0,7.6471,0,0,7.6471,3.7647,4.2353,2,0,4.4118,20.5294,0,0,0.058824,5.8235,0,0,9.8235,0,0,5.5294,0,15.5882,0,11.9412
1721.mp3,0,0,0,38.7647,0,0,10.5882,2.8235,3.8235,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2353,14.8235,0,0,3.2941,0,0,15.5882,0,5.8824,0,6.2941
1722.mp3,0,0,14.5294,1.7059,1.0588,3.7059,7.7059,4.1176,5.8235,0,7.7647,5.4118,0,0,0,0,17.7059,0,0,0,0,0,10,0,7.1176,0,0,0,0,0,0,0,0,0
1723.mp3,0,4.5882,0,53.6471,0,0,6.2941,0,3.9412,0,0,0,0,0,0,0,0,0,4.3529,0,0,0,17.8235,18.7647,0,0,0,0,0,5.5882,0,16.2941,0,0
1724.mp3,0,9.8235,0,9.2353,0,4.1176,1.2941,0,3.4118,4.3529,0,0,0,3.4118,27.6471,0,0,0,0,0,0,1.2941,0,5.5294,0,0,0,0,4.2941,0,0,2.5882,9.4118,0
1725.mp3,0,0,0,13.0588,12.9412,0,0,0,0,0,9.8235,0,0,2.4118,0,5.8824,0,0,0,2.7647,0,7.1176,17.6471,0,0,0,0,0,23.8235,5.5882,0,9,4.2941,4.1176
1726.mp3,0,0,0,0,0,1.4706,0,0,0,0,0,0,0,0,0,14.3529,0,0,0,42,0,37.7647,0,3.7059,0,0,18.7059,0,5.8824,0,0,17.2941,8.8824,0
1727.mp3,0,6.7647,0,44.1176,4.2353,3.8235,8.2353,0,0,0,0,3.1765,0,0,4.1176,2.5294,0,0,0,3.6471,2.2941,3.4706,0,17.6471,0,0,0,0,3.4118,0,0,5.7647,5.8824,0
1728.mp3,0,0,3.2353,3.2941,0,0,0,8.0588,0,0,0,0,0,0,22.8235,0,0,0,5.8824,0,0,0,8.4118,0,0,0,0,4.1765,0,0,34.5882,4.7647,0,0
1729.mp3,1.1765,0,0,23.8824,0,0,3.2353,15.0588,16.7647,0,8.2941,0,0,1.3529,4.8824,0,0,0,0,0,0,0,0,12.4118,3.1765,0,0,0,0,0,2.4118,0,0,0
1730.mp3,14.5882,0,0,0,0,4.9412,7.2941,2.4706,4.1176,3.8824,0,0,0,0,0,13.4118,0,0,3.4706,0,0,0,7.6471,10.9412,3.2353,0,0,0,5.8824,0,0,5.1765,20,5.8235
1731.mp3,0,11.4706,0,13.8235,0,0,5.6471,0,9.8235,0,11.4706,0,0,0,0,0,0,0,0,0.88235,0,0,3.3529,14.1176,29,0,0,0,0,0,0,0,0,0
1732.mp3,5.5294,0,10.8235,0,3.9412,13.0588,34.7059,0,0,0,0,0,0,0,0,0,5.7059,0,4.4118,23.6471,0,7.7059,8.5882,0,0,0,0,0,0,5.4118,0,0,0,0
1733.mp3,0,15,0,0,0,0,0,3.0588,4.8824,3.3529,0,0,3.3529,0,0,0,0,0,0,0,0,0,3.1176,17.4118,0,0,0,47.8824,0,0,5.3529,0,0,0
1734.mp3,0,0,12.5882,2.3529,0,5.8824,7.3529,3.7647,18.7059,0,13.9412,0,0,0,0,0,9.9412,0,0,1.7059,0,0,3.3529,0,0,0,0,0,0,4.5294,0,2.2941,0,0
1735.mp3,6.7647,0,24.8824,6.7647,0,0,2.9412,0,0,3.1765,1.7059,0,0,1.4706,0,0,7.4706,0,0,0,0,0,16.5882,0,9.2353,0,0,0,0,3.1176,0,0,0,0
1736.mp3,0,5,0,17.1765,0,8.5294,0,0,10.3529,0,3.7059,0,0,0,0,0,0,0,2.2353,19.5294,0,8.7647,3.0588,12.8824,0,0,14.2941,0,0,0,0,8.4706,0,3.7059
1737.mp3,0,0,0,12.7059,0,24,0,0,0,0,3.7647,0,0,0,0,0,6.6471,0,23.5882,32.1176,0,2.4706,0,0.82353,2.9412,0,0,0,0,0,0,10.2353,0,3.9412
1738.mp3,20.0588,0,0,21.5294,0,4.2353,27.6471,4.0588,5.2941,0,4.3529,0,0,0,0,3.7647,4.5294,5.3529,0,2.8824,0,0,24.1765,0,0,0,2.8824,0,0,9.7059,5.3529,16.9412,0,8.2941
1739.mp3,0,0,0,0,2.8824,26.4118,9.5294,0,3.7647,0,0,0,0,0,0,9.0588,0,0,1.9412,33.1765,0,14.5294,5.8824,0,0,0,39.7647,0,1.3529,5.6471,0,20.8235,3,3.1765
1740.mp3,0,0,1.1765,0,0,0,0,0,0,2.9412,0,0,64.4118,0,0,0,0,0,0,0,4.2941,0,14.7059,0,0,0,0,0,0,3.7647,0,0,0,0
1741.mp3,0,0,0,40.4615,0,0,0,0,0,0,0,0,0,7.6923,0,0,0,0,15.9231,5.0769,0,0,5.9231,17.7692,0,0,0,0,0,14.2308,0,9.6154,0,5.4615
1742.mp3,0,0,0,7.5385,7.5385,24.4615,0,0,0,0,6.5385,0,0,11.5385,0,0,0,0,0,41.4615,0,26.7692,0,0,0,0,7.6923,0,0,0,0,12.3846,0,0
1743.mp3,0,0,21.1538,14,0,0,11.5385,0,0,0,7.6154,0,0,0,0,0,16.1538,0,0,0,0,0,31.4231,0,0,0,0,0,0,6.7692,0,7.6923,0,0
1744.mp3,0,0,0,22.1538,5.9231,16.6154,0,0,4.6154,0,7.6923,0,0,16.3846,15,12.1538,6.5385,0,0,14.4615,0,16.7692,0,0,0,0,0,0,3.8462,0,0,18.6923,5.4615,0
1745.mp3,12.0769,22.9231,0,46.3077,0,0,13.6923,0,0,0,0,7.1538,0,0,0,0,0,0,0,0,0,0,0,43.6154,0,0,5.4615,0,0,5.5385,0,0,0,6.3846
1746.mp3,0,1.2308,5.3846,38.1538,0,0,3.4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3846,14.9231,0,0,0,0,0,13.3077,0,11.8462,0,6.4615
1747.mp3,2.6154,0,21.0769,7.6923,0,0,7.6923,0,7.1538,0,0,0,0,0,0,0,24.8462,0,0,0,0,0,20.3846,11.2308,0,0,0,0,0,13.8462,0,0,0,0
1748.mp3,6.1538,44.6923,0,7.6923,0,0,24.4615,0,0,0,0,0,6.4615,0,7.6923,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2.8462,0
1749.mp3,6.2308,39.3846,0,38.0769,0,0,31.0769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
1750.mp3,0,0,0,29.8462,0,0,0,27.6923,23.6923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5385,0,0,0,0,0,0,0,0,0,0
1751.mp3,0,2.2308,17.6154,17.4615,0,2.7692,8.7308,0,0,0,0,0,0,0,4,0,15.4615,0,0,0,0,0,15.6923,5.6923,0,0,0,0,0.076923,7.3077,0,4.3846,0,0
1752.mp3,0,0,0,11.8462,4.6154,0,0,0,0,0,0,0,0,0,4.3077,26.3846,0,0,0,0,0,10.6923,0,0,0,0,0,0,27.6923,0,0,17.2308,14.5385,0
1753.mp3,0,13.6154,0,63.6154,0,0,7.6154,0,0,0,0,0,0,0,2.4615,0,0,0,0,0,0,3.8462,0,21.4615,7.6923,0,4.9231,0,0,0,0,0,0,0
1754.mp3,0,0,0,28.3846,0,0,0,0,7.3077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6538,39,0,0,0,0,6.6154,0,0,0,13.3846
1755.mp3,0,0,0,0,0,8.4615,0,0,0,0,0,0,0,14,0,13.9231,0,0,0,23.9231,0,40.3077,0,0,0,0,0,0,22,0,0,18.5385,0,0
1756.mp3,0,0,13.4615,0,0,0,0,0,7.6923,0,0,0,0,0,0,0,5.9231,0,0,0,0,0,2.6923,0,0,0,0,38.1154,0,0,24.5385,0,0,0
1757.mp3,0,0,0,0,0,3.8462,0,3.0769,2.6154,0,17.2308,0,0,0,34.6923,0,0,0,0,4.5385,0,21.2308,0,0,0,0,0,0,0,0,0,5.6923,0,0
1758.mp3,1.0769,0,0,57.6154,2.0769,0,0,0,7.6923,0,5.5385,0,0,0,0,0,0,0,0,0,0,0,6.0769,19.3462,5.3077,0,0,0,0,0,0,12.0769,0,0
1759.mp3,0,0,0,0,5.4615,2.3077,4.1538,0,0,0,0,0,0,0,4.6154,13.8462,0,0,0,10.3846,0,11.3846,14.3846,0,0,0,0,0,11.6923,7.3846,0,14.3077,2.5385,0
1760.mp3,8.8462,0,14.6923,0,0,0,0,0,2.2308,36.4615,0,0,0,0,0,0,16,0,0,0,0,0,0,6.7692,0,0,0,5.8462,0,6,10.2308,0,0,0
1761.mp3,0,28.5385,0,41.9231,0,0,30.0769,0,0,7.0769,0,0,0,0,0,0,5.0769,0,0,0,0,0,4.6923,24.6923,0,0,0,0,0,0,0,0,0,0
1762.mp3,18.8462,0,0,36.9231,0,3.6923,3.8462,0,0,0,0,0,0,0,4.9231,0,0,0,0,0,0,0,0,20.6923,0,0,0,0,0,15.0769,0,0,9.6923,3.8462
1763.mp3,0,0,0,45.8462,0,0,0,6.8462,20.0769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4615,2.6923,15.1538,0,0,0,6.8462,0,0,0,5.1538
1764.mp3,0,0,9.3846,6.2308,0,34.8846,7.6923,0,0,0,0,0,0,0,0,0,0,0,11.1538,38.7692,0,10.2308,4.6154,0,0,0,8.9231,0,0,7.1538,0,0,0,0
1765.mp3,0,0,0,0,0,0,0,0,0,0,6.1538,0,0,0,57.0769,7.1538,0,0,0,0,0,21.1538,0,0,0,0,0,0,15.9231,0,0,7.3077,9,0
1766.mp3,0,0,12.2308,0,0,0,0,0,4.4615,2.8462,10.2308,0,0,0,11.3846,6.4615,1.6923,0,0,0,0,8.7692,17.3846,0,0,0,0,0,11.3077,6.0769,0,0,0,0
1767.mp3,0,0,6.9231,0,0,50.4615,3.8462,0,0,0,7.6923,0,0,0,0,0,0,0,0,50.7692,0,14.9615,0,0,0,0,0,0,4.1538,0,0,0,4.4615,0
1768.mp3,0,0,0,7.6154,0,0,0,0,0,0,0,0,0,2,0,53.1538,0,0,0,0,0,7.6923,0,0,0,0,0,0,7.5385,0,0,10.3846,25.3846,0
1769.mp3,0,0,0,0,0,0,0,0,0,1.9231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6154,0,0,71.6923,0,0,0
1770.mp3,0,0,0,43.5769,0,0,0,0,6.1538,4.1538,0,0,0,5.4615,1.5769,0,0,0,0,0,0,2,0,11.6923,0,0,2.1538,0,0,6.8462,0,23.6154,7.8077,0
1771.mp3,0,0,6.1818,0,0,7.0909,0,11.8182,0,0,36,0,0,0,37.0909,0,0,0,0,8.9091,0,1.5455,3.5455,0,0,0,0,0,0,0,0,0,0,0
1772.mp3,0,0,9.0909,0,0,0,0,5.6364,17.5455,0,0,0,0,0,0,0,0,0,9.0909,0,0,0,8.7273,0,0,0,0,0,0,9.0909,40.7273,9.0909,0,0
1773.mp3,0,8.9091,0,53.7273,0,0,7.9091,9.0909,3.7273,0,17.3636,0,0,0,0,0,0,0,0,0,0,0,11.1818,31.5455,0,0,0,0,0,0,0,8.5455,0,0
1774.mp3,0,0,0,0,16.6364,43.4545,0,0,0,0,0,0,0,0,6.7273,0,0,0,0,44.2273,0,34.0909,0,0,0,0,0,0,0,0,0,0,0,0
1775.mp3,8.7273,0,13.4545,23.5909,0,0,20.8182,0,0,0,0,0,0,0,0,0,4.8182,0,1.8636,0,0,0,28.9091,0,0,0,0,0,0,17.4545,0.90909,5.8182,0,0
1776.mp3,0,0,0,0,18.1818,16.8182,0,0,0,0,9.0909,0,0,0,16,10.2727,0,0,0,9.0909,8.3636,17.8182,0,0,0,0,0,0,55.2273,0,0,0,18.1818,0
1777.mp3,7.2727,0,0,12.9091,0,5.1818,0,0,0,0,0,0,0,0,0,0,0,0,19.6818,19.6364,0,0,1.0909,0,2.6364,0,0,0,0,16.2727,0,15.8182,0,0
1778.mp3,0,4.2727,29,6.8182,0,0,15.1818,0,0,0,0,0,0,0,0,0,3.1364,0,0,0,0,0,16.2727,0,0,0,0,0,0,8.1818,0,5.1818,0,0
1779.mp3,0,0,0,0,0,32.9091,0,0,0.72727,0,7.5455,0,0,0,0,0,0,0,8.8182,56.8636,0,7.5455,0,0,0,0,0,0,0,0,0,0,0,0
1780.mp3,0,0,0,9.0909,0,17,7.0909,0,0,1.7273,0,0,0,0,0,0,0,0,1.9545,38.8182,0,10.0909,9.8182,0,0,0,0,0,0,0,0,26.7273,0,0
1781.mp3,0,0,0,7.8182,0,0,15.5455,0,9.0909,0,0,0,0,0,0,0,0,0,6.9091,0,0,0,8.7273,8.6364,38.1364,0,0,0,0,7.4545,0,0,0,9.0909
1782.mp3,0,0,6.7273,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,8.9091,0,0,0,5.1818,1.6364,0,0,0,23.8182,0,0,59.6364,0,0,0
1783.mp3,26.7273,17,0,0,0,0,9.0909,0,0,0,0,0,0,0,0,0,0,0,15.9091,7.0909,0,0,0,39.5455,0,0,0,0,0,6.5455,0,25.0909,10.6364,6.0909
1784.mp3,0,0,7.6364,7.8182,0,0,0,0,31.2727,0,10.8182,0,0,3.8182,0,0,0,0,0,0,0,0,0,0,27.5909,0,0,0,0,0,0,0,0,0
1785.mp3,0,0,0,36.8182,0,0,0,16,0,0,17.5455,0,0,0,9.8182,0,0,0,0,0,0,0,0,8.3636,17,0,0,0,7.5909,0,0,0,0,0
1786.mp3,0,0,0,0,9.0909,0,0,7.1818,0,0,15.3636,8.7273,0,0,8.5455,17,0,0,0,8.9091,0,23.6364,1.7273,0,0,0,0,0,62.5,0,0,0,28.0909,0
1787.mp3,0,0,0,23.2727,0,0,0,0,0,2.0909,0,0,0,0,0,0,0,0,8.4545,8.6364,0,0,0.54545,0,0,0,12.9091,0,0,21.0909,0,23.3636,0,0
1788.mp3,0,0,0,15.6364,0,0,0,7.0909,4.5455,0,0.54545,8.6364,0,9.0909,0,18.7273,0,0,0,8.6364,0,0,0,0,0,0,0,0,0,0,0,2.2727,0,0
1789.mp3,22.7273,0,24.1818,0,0,0,9.6364,0,9.0909,33.0909,0,0,0,0,0,0,9,7.6364,0,0,0,0,9.5455,17.6364,14.9545,0,0,0,0,5.3636,0,0,0,0
1790.mp3,0,0,0,5,0,0,0,6.5455,1.8182,0,10.2273,0,0,0,69.8182,0,0,0,0,0,0,13.3636,0,0,0,0,0,0,0,0,0,4.4545,0,0
1791.mp3,0,0,16.6364,0,0,0,0,0,27.4545,0,8.4545,0.63636,0,6.6364,9.0909,0,0,22.4545,8.6364,0,0,0,13.9091,0,0,0,0,0,0,0,9.5455,0,0,0
1792.mp3,0,0,0,0,0,21.2727,0,0,0,0,0,0,0,0,53.3636,36.7727,0,0,0,31.9091,0,31.4545,0,0,0,0,0,0,0,0,0,0,9.0909,0
1793.mp3,0,0,0,0,6.0909,0,0,0,0,0,37.2727,0,0,0,18.9091,3.2727,0,0,0,0,0,9.0909,0,0,0,0,0,0,11,0,0,28,16.5455,0
1794.mp3,8.7273,0,16.2727,0,0,0,0,0,32.5455,7.8182,0.81818,0,0,0,0,0,25.7273,0,0,0,0,0,9.2727,0,0,0,0,0,0,0,0.090909,0,0,0
1795.mp3,0,0,0,0,0,21.8182,12.0909,0,0,0,0,0,0,0,0,0,0,0,0,44.6364,0,26,0,0,0,0,32.2273,0,0,9,0,25.1818,7.8182,0
1796.mp3,0,0,33.4545,0,0,0,8.7273,0.45455,0,0,27.1818,0,0,0,0,0,27,0,0,0,0,0,7.9091,0,0,0,0,0,0,0,0,0,0,0
1797.mp3,0,0,5.8182,1.8182,0,0,8.7273,18.0909,10.4545,0,0,0,0,0,1.6364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3636,0,0,0
1798.mp3,0,3.2727,5.0909,14.2727,0,0,3,0,18,1.4545,0.63636,0,0,0,0,0,0,0,0,0,0,0,8.9091,0,0,0,0,0,0,19.0909,0,19,0,7.2727
1799.mp3,0,0,0,15.1818,0,4.3636,15.6364,0,13.7273,6.6364,13.0909,0,0,0,0,0,0,0,24.8182,10.5909,0,0,1.0909,0,0,0,0,0,0,8.9091,0,8.8182,0,0
1800.mp3,0,0,0,33.3182,0,6,0,0,14.3636,0,13.7273,0,0,7.8182,0,0,0,0,3.1364,0,0,0,0,5.0909,0,0,0,0,0,0,0,16.3636,0,0
1801.mp3,0,0,0,70.6667,0,0,0,0,0,0,7.8333,0,0,0,0,0,3.6667,0,0,0,0,0,6.6667,2.75,0,0,0,0,0,0,0,23.75,8.3333,0
1802.mp3,0,4.6667,0,42.25,0,0,7,0,7.75,0,0.58333,0,0,7.9167,0,0,0,0,0,0,0,0,10.6667,0,0,0,0,0,0,0,0,0,5.25,0
1803.mp3,0,35.8333,0,24.6667,0,0,20.25,0,0,32.75,0,0,0,0,0,2.75,4.9167,0,0,0,0,0,0,7.1667,0,0,0,0,0,15.5,0,0,0,0
1804.mp3,0,0,0,53.75,0,4.5,15,0,6.4167,0,0,0,0,12.6667,0,0,0,0,0,0,0,0,0,3.3333,0,0,0,0,0,0,0,0,0,0
1805.mp3,0,0,2.4167,9.9167,0,0,4.4167,0,0,7.8333,0,0,0,0,0,0,8,0,5.75,0,0,0,7.5,9.9167,56.8333,0,0,0,0,0,0,0,0,0
1806.mp3,0,4.1667,0,46.3333,0,0,10.0833,0,0,12.0833,0,0,0,0,0,0,0,0,0,0,0,0,5.1667,17.3333,0,0,0,0,0,13.3333,0,0,0,0
1807.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9167,0,0,0,0,55.75,0,7.75,36.4167,0,0,0
1808.mp3,0,26.75,0,31.5833,0,0,14,3.8333,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3333,0,0,0,0,4.3333,0,0,2.25,0,0
1809.mp3,0,0,6.25,15.6667,0,44.75,9.8333,0,0,0,14.1667,0,0,0,0,0,0,0,13.0833,26.1667,0,0,7.5833,0,0,0,0,0,0,5.5,0,2.1667,0,0
1810.mp3,0,37,0,13.4167,0,0,27.4167,0,5.4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3333,0,0,0,0,0,15.75,0,7.5833,0,0
1811.mp3,0,0,0,34,0,7.0833,0,5.0833,0,0,35.4167,0,0,0,0,0,0,0,0,0,0,0,7.5833,0,0,0,0,0,4.0833,0,0,24.5,1.8333,0
1812.mp3,0,0,0,44.3333,0,0,0,0,5.4167,0,0,0,0,0,6.5833,0,0,0,0,0,0,0,6.9167,0,17.0833,0,0,0,0,15.9167,0,23.1667,0,9.5
1813.mp3,0,0,0,5.5,0,8.3333,0,3.5,0,0,8.3333,0,0,0,89.3333,0,0,0,0,0,0,25,0,0,5.25,0,0,0,0,0,0,0,0,0
1814.mp3,0,0,11.3333,0,0,0,0,0,2.25,4.6667,0,0,57.8333,0,0,0,0,0,0,0,0,0,17.4167,0,0,0,0,0,0,0,0,0,0,0
1815.mp3,0,0,0,0,0,0,0,0,13.8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,55.8333,0,5,9.8333,0,0,0
1816.mp3,0,0,0,28.9167,0,6.4167,0,0,0,0,0,0,0,0,0,15.8333,0,0,0,3.3333,0,34.75,0,0,0,0,0,0,3.3333,0,0,27,7.5833,0
1817.mp3,8.8333,0,0,22.5,0,0,0,0,2.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.1667,0,0,0,0,0,0,0,0,0
1818.mp3,0,17.5,0,55.1667,0,0,10.5833,0,0,0,0,0,0,0,0,2.9167,0,0,0,0,0,0,8.3333,0,0,0,0,0,7.25,0,0,7.6667,13.5833,0
1819.mp3,0,0,0,0,0,21.75,5.3333,0,0,0,0,7.9167,0,0,4.75,4.0833,0,0,0,11.9167,0,45.5833,0,0,0,6.25,0,4.4167,16.5833,0,0,34.3333,5.1667,0
1820.mp3,8.0833,20.75,7.75,18.75,0,0,27.5833,0,0,7.9167,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,7.8333,0,0,0,0
1821.mp3,0,0,0,31.75,0,8,0,4.1667,0,0,26.5833,0,0,0,0,0,0,0,0,0,0,4.6667,11.9167,0,0,0,0,0,8.3333,0,0,25.0833,0,0
1822.mp3,0,0,4.5,0,0,19.9167,0,0,0,0,29.6667,0,0,0,0,0,0,0,0,23.9167,0,30.6667,0,0,0,0,0,0,8.3333,0,0,0,0,0
1823.mp3,0,0,22.8333,0,0,0,7.0833,0,0,5.1667,24.5833,0,0,0,0,0,22.0833,0,0,0,0,0,9.6667,0,0,0,0,0,0,8.0833,0,0,0,0
1824.mp3,0,0,0,16.9167,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,20.75,0,0,0,8,14.1667,3.8333,0,0,0,0,0,0,0,0,8.3333
1825.mp3,0,30.9167,0,4.25,0,0,16,0,0,22.4167,0,0,0,0,0,0,8.4167,0,0,0,0,0,6.25,20.4167,0,0,0,0,0,7.5833,0,0,0,0
