Gif,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Confusion,Craving,Disgust,Empathic Pain,Entrancement,Excitement,Fear,Horror,Interest,Joy,Nostalgia,Relief,Romance,Sadness,Satisfaction,Sexual Desire,Surprise
1856.mp4,-0.049923,0.019266,-0.078711,0.40922,0.00040025,-0.05824,0.12163,-0.027552,-0.043991,-0.031097,-0.062229,-0.020392,-0.090203,-0.052446,-0.040394,-0.04387,-0.085478,-0.056149,-0.033982,0.15106,-0.030393,-0.029982,-0.030044,0.081923,-0.049903,-0.050876,-0.088719
1857.mp4,-0.047767,-0.058143,-0.00074004,-0.12816,-0.0023248,-0.06887,-0.031452,-0.025445,-0.043426,0.039156,0.090329,-0.021933,-0.087278,-0.028916,0.33927,-0.047031,-0.078795,-0.065225,0.11673,-0.080837,-0.031953,-0.017181,-0.033408,-0.061343,-0.042238,-0.052036,-0.015186
1858.mp4,0.20493,-0.054737,-0.076422,-0.19496,-0.054584,0.12339,0.054683,-0.020859,-0.031162,-0.036763,-0.057038,-0.020862,-0.040976,0.17678,-0.036858,-0.062016,0.39644,0.11847,-0.03045,-0.078304,-0.030294,0.31021,-0.033202,0.020588,-0.044153,-0.049465,-0.089308
1859.mp4,-0.0057831,-0.065955,-0.082542,0.21324,-0.011041,-0.071418,-0.11251,0.23404,-0.057203,0.03319,0.0097109,-0.031013,-0.092956,-0.036603,-0.052231,-0.041748,-0.084811,-0.064997,-0.043215,0.1442,-0.039183,-0.026614,-0.039384,-0.060551,-0.027933,-0.05846,-0.094505
1860.mp4,-0.04509,-0.05994,-0.0021544,-0.20653,-0.031418,-0.070616,-0.11055,-0.028041,-0.048504,0.11367,0.08994,0.052025,-0.089215,-0.028571,0.33611,-0.046254,-0.07959,-0.066392,0.11455,-0.083017,-0.034332,-0.019315,-0.034329,-0.060979,-0.036967,0.25336,-0.093214
1861.mp4,-0.047474,0.23088,-0.079357,0.2508,0.0054329,-0.069688,0.26451,0.054846,-0.047609,0.0441,-0.065471,-0.023957,-0.089835,-0.034217,-0.047818,-0.044179,-0.081983,-0.064409,-0.11621,0.25055,-0.033976,-0.021288,-0.032851,-0.057523,-0.039181,-0.054448,-0.010076
1862.mp4,-0.037199,-0.058209,-0.079812,0.12625,0.084532,-0.058903,-0.10959,0.42458,0.11593,-0.032108,-0.062688,-0.022749,-0.09088,-0.056994,-0.04095,-0.043005,-0.087012,-0.053055,-0.1114,0.0030481,-0.032011,-0.025074,-0.031517,0.10419,-0.044095,-0.051398,-0.090275
1863.mp4,-0.0043106,0.23346,-0.077585,0.46365,-0.014407,-0.064512,-0.022551,0.058706,-0.040885,-0.035559,-0.061275,-0.019368,-0.085887,-0.030665,-0.041197,-0.04705,-0.078395,-0.063145,-0.028577,0.17038,-0.031588,-0.021032,-0.030317,-0.056202,-0.045314,-0.050173,-0.0060334
1864.mp4,-0.043026,-0.059131,0.0047324,-0.20594,-0.010696,0.015171,0.05709,0.22258,0.036138,-0.038025,0.18683,0.060748,0.16149,-0.031838,-0.046066,-0.045708,-0.08013,-0.063994,-0.11469,-0.081732,-0.03312,-0.020121,-0.031365,-0.050694,-0.03971,-0.052907,0.07447
1865.mp4,-0.048118,-0.058716,-0.078154,0.21088,-0.011468,-0.067734,-0.025969,0.13971,0.036927,-0.037796,0.18691,-0.022205,-0.088249,-0.03221,-0.045811,-0.045512,-0.080187,-0.063698,-0.072843,0.085312,-0.032791,-0.020459,-0.032356,-0.054043,-0.040637,-0.052239,0.15823
1866.mp4,-0.010696,-0.066789,-0.082793,-0.044523,-0.039314,0.0042166,-0.031751,0.045227,0.021789,-0.049803,0.014143,-0.035917,-0.011301,-0.014714,-0.059263,-0.044415,-0.082544,-0.071783,0.16792,-0.089898,-0.04209,0.18985,-0.042917,-0.035337,-0.019077,-0.061764,-0.014763
1867.mp4,-0.046095,-0.056369,0.25666,-0.20352,-0.019782,-0.066102,-0.024071,-0.023396,0.04148,0.047661,-0.061059,-0.019456,-0.086026,-0.028483,0.45708,-0.047826,-0.077554,-0.064092,0.054493,-0.079412,-0.030591,-0.018512,-0.03079,-0.059028,0.1219,-0.050012,-0.090202
1868.mp4,-0.045906,-0.059208,-0.078101,-0.20617,-0.040941,0.011977,-0.11041,-0.027459,0.119,-0.04081,0.10285,-0.024015,0.24448,-0.025523,-0.049148,-0.046871,0.25471,0.68243,-0.11629,-0.082977,-0.034182,-0.017911,-0.033165,-0.057159,-0.036952,-0.053752,0.15679
1869.mp4,0.041838,0.023287,-0.078562,0.38141,-0.010587,-0.061726,0.22952,-0.024979,-0.039488,-0.034719,-0.0608,-0.019681,-0.085399,-0.032705,-0.038617,-0.046765,-0.078904,-0.062122,-0.11112,0.087192,-0.032282,0.14153,-0.031327,-0.057829,-0.045813,-0.050115,-0.087598
1870.mp4,-0.013961,-0.066352,0.00011809,-0.21161,-0.039992,0.17458,-0.032077,-0.038971,-0.061182,-0.046906,-0.06902,-0.034973,-0.095859,0.058849,0.026138,0.12269,0.4151,0.26474,-0.12219,-0.089472,-0.041097,0.061754,-0.039489,0.042908,-0.022476,-0.061721,0.15258
1871.mp4,-0.048706,-0.058109,-0.078072,0.12823,0.0054635,-0.020575,-0.10785,0.058216,-0.043368,0.049771,0.10474,-0.019484,0.28742,0.12478,-0.041283,-0.043823,-0.082184,-0.059139,-0.11207,-0.079274,-0.030814,-0.026222,-0.0311,-0.055955,-0.046947,-0.050196,0.077435
1872.mp4,-0.039046,-0.056908,0.50815,-0.20489,-0.04132,-0.074649,0.26524,-0.027214,-0.04637,-0.042928,-0.063499,-0.020403,-0.087536,-0.0052146,0.11576,0.034078,0.0081632,-0.071126,0.050498,-0.082851,-0.033828,-0.0091041,-0.025273,-0.022578,-0.035097,-0.052121,0.072582
1873.mp4,-0.053948,-0.057064,-0.076386,-0.20645,-0.089144,0.16007,0.052674,-0.032683,-0.053499,-0.053673,-0.066666,-0.033051,-0.08988,0.29956,-0.063103,-0.058089,0.18092,-0.043155,-0.12169,-0.088645,-0.038502,0.43004,-0.039753,0.066626,-0.018894,-0.058804,0.3152
1874.mp4,-0.052239,0.10808,-0.078035,0.62759,-0.015605,-0.025432,0.057384,-0.026269,-0.045707,-0.037287,-0.062907,-0.021666,-0.088249,-0.032937,-0.045443,-0.045272,-0.080368,-0.063446,-0.11429,0.16886,-0.032465,-0.021747,-0.031859,-0.057681,-0.041714,-0.052002,-0.0080461
1875.mp4,0.10841,0.026957,0.0072898,-0.1955,-0.014028,0.025799,0.069808,0.23072,-0.02716,-0.030451,0.026848,-0.012734,0.29561,-0.023434,-0.02969,-0.052532,0.0108,-0.020986,-0.0218,0.091369,-0.028623,0.064912,-0.025342,-0.042838,-0.055665,0.038263,-0.0006106
1876.mp4,0.0841,-0.049588,0.2201,-0.19094,-0.0050945,-0.052688,0.032096,-0.011259,0.14885,0.14272,-0.051879,-0.0037164,-0.074153,-0.019986,-0.022382,-0.05592,-0.067947,-0.060474,0.067588,-0.069564,-0.022151,-0.013442,-0.017801,-0.050309,0.18362,-0.038383,0.0029546
1877.mp4,-0.041494,-0.057883,0.25581,-0.20463,0.0086175,-0.067498,-0.10778,-0.024769,0.1242,-0.036386,-0.062962,-0.020119,-0.086835,-0.030472,0.37294,-0.046823,-0.078871,-0.064113,0.053607,-0.080132,-0.031212,-0.017857,-0.029864,-0.059966,0.039443,-0.051438,-0.091576
1878.mp4,-0.038838,-0.058132,-0.07764,-0.20511,-0.035218,0.26424,-0.025958,-0.025972,-0.044701,-0.038949,-0.062894,-0.023268,-0.088161,0.066842,-0.046954,0.20212,0.3383,0.099808,-0.031321,-0.081887,-0.03296,0.52366,-0.034574,-0.033107,-0.040574,-0.05251,0.074919
1879.mp4,0.071961,-0.049283,0.011239,-0.025185,-0.0054218,-0.049763,0.28109,-0.012523,-0.01837,-0.021809,-0.052067,-0.0038452,-0.075902,-0.028651,-0.02152,0.27791,0.01284,-0.057848,0.1518,-0.06966,-0.021587,-0.016557,-0.01604,0.032327,0.09798,-0.038827,0.16992
1880.mp4,-0.040017,0.23352,-0.078307,0.37774,-0.0078319,-0.062046,0.016287,-0.026841,-0.044213,0.049486,-0.062376,-0.02058,-0.088965,-0.043102,-0.042199,-0.044665,-0.082853,-0.05953,-0.11221,0.08647,-0.031323,-0.026116,-0.030451,0.015338,-0.046497,-0.051131,-0.0063434
1881.mp4,0.065948,-0.050379,-0.073999,-0.11347,0.17873,-0.060833,-0.10068,-0.021552,0.047568,0.053432,-0.05506,-0.013573,0.087175,-0.02214,-0.032816,-0.054562,-0.071157,0.022688,-0.021311,-0.074001,0.14047,-0.0050515,-0.025919,-0.045153,-0.050332,-0.043725,-0.087047
1882.mp4,-0.049751,0.025057,-0.0779,0.54462,-0.012131,-0.066524,0.057788,0.05742,-0.045071,-0.036805,-0.062586,-0.021414,-0.087901,-0.032961,-0.044757,-0.045538,-0.080167,-0.063143,-0.0305,0.16922,-0.032144,-0.021647,-0.032204,-0.055954,-0.042478,-0.051592,-0.091015
1883.mp4,-0.0303,-0.054699,0.173,-0.20414,-0.025203,0.022693,0.058139,-0.027857,-0.042028,-0.031923,-0.061228,-0.019803,-0.089383,-0.032719,-0.040988,0.11656,0.0022864,0.10618,0.057297,0.003448,-0.029615,-0.018475,-0.025426,0.2027,-0.04892,-0.050708,-0.0065688
1884.mp4,-0.019121,-0.055292,0.0076967,0.048452,-0.011649,-0.06422,-0.10523,-0.021777,0.044548,-0.033969,-0.059584,-0.016169,-0.084119,-0.026825,-0.039848,0.20107,-0.075925,-0.0635,-0.11012,0.088782,0.38734,-0.017193,-0.026149,-0.054731,-0.047537,-0.048094,-0.088849
1885.mp4,-0.039398,-0.052602,-0.076055,-0.20344,0.27255,0.010696,-0.10754,0.044694,-0.057246,-0.039923,0.18917,-0.023883,0.4982,-0.014422,-0.045732,-0.05205,0.091465,0.064199,-0.11206,-0.079814,-0.032949,0.011769,-0.032352,0.037335,-0.027647,-0.049205,-0.012611
1886.mp4,0.37148,0.028425,0.011496,-0.10108,-0.013415,-0.04838,-0.082769,0.069777,-0.0091368,-0.025971,-0.050465,-0.0008233,-0.069598,-0.011092,0.068397,0.025046,-0.064129,-0.062823,0.15319,-0.027849,0.22399,-0.015671,-0.013879,-0.04747,-0.06603,-0.036212,-0.075436
1887.mp4,-0.042103,-0.05721,0.17278,-0.20407,-0.01511,0.017794,0.10067,-0.024203,-0.04268,-0.035468,0.021848,-0.019439,-0.086617,-0.031173,0.040526,0.036588,0.42125,0.10353,-0.029048,-0.079688,-0.030959,-0.020311,-0.02958,-0.055213,-0.044651,-0.050473,-0.0069378
1888.mp4,-0.030808,-0.056218,-0.076313,-0.036101,0.013441,-0.065522,-0.10576,-0.022643,0.12768,-0.034306,0.27184,-0.017148,-0.084882,-0.029248,-0.040652,0.20196,0.0059951,-0.063273,-0.02754,-0.078306,0.053883,-0.016246,-0.027119,-0.054625,-0.047406,-0.049273,-0.0068584
1889.mp4,-0.021565,0.024639,0.088898,-0.20453,-0.025117,-0.067416,-0.10828,-0.025517,-0.044512,0.046186,-0.062106,-0.019203,-0.0873,-0.029268,-0.044323,0.036826,-0.078503,-0.064722,0.053175,-0.080977,-0.032317,-0.019925,-0.024467,-0.057682,-0.041652,0.78139,-0.091413
1890.mp4,0.041015,0.030356,-0.074936,0.13602,0.15109,-0.060506,-0.098706,0.057986,0.04691,-0.030489,0.026233,-0.013092,0.0041439,-0.028994,-0.03135,-0.051407,-0.07371,-0.057514,0.061547,0.0094073,-0.027548,-0.0046365,-0.025556,-0.045403,-0.04915,-0.043563,-0.08742
1891.mp4,0.024036,0.19327,-0.076494,0.63325,-0.014566,-0.061736,0.064154,-0.021825,-0.035196,-0.033089,-0.059194,-0.015988,-0.083158,-0.027978,-0.036631,-0.049167,-0.075961,-0.062717,-0.109,0.089169,-0.029765,-0.019548,-0.027564,-0.053477,-0.050018,-0.047689,0.079443
1892.mp4,0.039454,-0.054468,0.50824,-0.19737,-0.022013,-0.060246,-0.016811,-0.018396,-0.030437,0.13571,-0.05697,-0.012936,-0.080552,-0.023086,0.30009,-0.052062,0.010604,0.019959,0.060312,0.0078381,-0.027613,-0.016366,-0.024693,-0.054524,0.11274,-0.045503,-0.085756
1893.mp4,0.032899,0.36132,0.0077867,0.21813,-0.018215,-0.060078,0.23227,-0.019511,-0.031961,-0.031314,-0.057838,-0.013561,-0.081678,-0.026506,0.049125,0.032966,-0.074534,-0.062466,-0.023891,0.1739,-0.028252,-0.018948,-0.02514,-0.052421,0.11334,-0.046091,-0.002659
1894.mp4,-0.02463,-0.059495,-0.076954,-0.20596,-0.028159,-0.069029,-0.10955,-0.027324,-0.046607,-0.039581,-0.063605,0.064816,-0.088626,-0.029731,-0.047463,0.039029,-0.079861,-0.065402,0.1345,-0.082258,-0.033755,-0.021494,-0.021687,-0.056185,-0.039158,0.94786,-0.0087756
1895.mp4,-0.027941,0.024409,-0.078034,-0.12173,-0.02199,-0.067517,-0.10875,0.14054,-0.045316,-0.037375,-0.062521,-0.02008,-0.087795,-0.030514,-0.044874,0.037291,-0.079223,-0.064377,0.13611,-0.081255,-0.032591,-0.020446,-0.026124,-0.053788,0.042099,0.78107,-0.0082983
1896.mp4,-0.036341,-0.055734,-0.07698,0.21352,0.078359,-0.060119,-0.10561,-0.026073,0.039822,-0.031405,-0.059785,-0.01711,-0.0018849,0.12371,-0.037637,-0.044873,-0.080843,-0.055853,-0.10948,0.0063685,0.38735,-0.020573,-0.029454,-0.05567,0.035718,-0.047267,-0.088269
1897.mp4,-0.03537,-0.057168,0.25622,0.046154,-0.007049,-0.065376,-0.10737,-0.024353,0.20722,0.13132,-0.061279,-0.018909,-0.086349,-0.031357,-0.042426,-0.046671,-0.078605,-0.062855,0.054486,-0.079491,-0.03091,-0.019964,-0.028571,-0.059936,0.038814,-0.050191,-0.090166
1898.mp4,-0.044703,-0.059566,-0.07883,0.29354,-0.0029591,-0.067838,-0.10982,0.3051,0.11869,-0.03823,0.10304,-0.023338,-0.088967,-0.034004,-0.046397,-0.044759,-0.081189,-0.063218,-0.11511,0.0014119,-0.033511,-0.021466,-0.03344,-0.051908,-0.039446,-0.052968,-0.0087727
1899.mp4,-0.050675,-0.058016,-0.077522,0.044817,-0.022875,0.1819,-0.10891,-0.025888,-0.045099,0.045558,-0.062678,-0.021315,-0.087618,-0.029795,-0.045627,0.036979,0.25429,0.018728,-0.030832,-0.081008,-0.032303,0.064189,-0.031346,-0.059745,-0.041254,-0.051725,0.4917
1900.mp4,0.034143,0.19475,0.0078338,0.38497,-0.018817,-0.060144,-0.017556,-0.019429,-0.031733,-0.031366,-0.057763,-0.013695,-0.081508,-0.025881,0.049211,0.032675,-0.074271,-0.062647,-0.023813,0.42395,-0.028233,-0.018504,-0.025693,-0.051084,0.11331,-0.046013,-0.0026166
1901.mp4,-0.026764,-0.050704,-0.075191,-0.20101,0.28149,0.022023,-0.10318,0.048654,-0.049935,-0.030648,-0.057992,-0.016172,0.3343,-0.042503,-0.034859,-0.04908,0.005207,0.28245,-0.1061,-0.074534,-0.028149,0.0026502,-0.026346,0.036208,-0.041129,-0.043921,-0.090754
1902.mp4,0.029924,0.36057,0.007204,0.38402,-0.02169,-0.060798,0.14816,-0.020396,-0.033273,0.051209,-0.058509,-0.014971,-0.082491,-0.027198,0.047946,0.033467,-0.07526,-0.06274,-0.024772,0.33982,-0.028992,-0.019731,-0.026807,-0.052007,0.19793,-0.047019,-0.0031986
1903.mp4,-0.031254,-0.056371,-0.076363,-0.20303,-0.010731,0.018483,-0.10657,0.14325,-0.041077,-0.034881,-0.060761,-0.017661,0.33108,-0.029612,-0.041572,-0.047443,-0.077723,-0.063086,-0.11142,-0.078917,-0.030314,-0.019041,-0.027332,-0.050945,-0.045886,0.20073,-0.0062865
1904.mp4,0.046505,0.18164,-0.0002561,0.29072,-0.031974,-0.08025,0.22133,-0.037996,-0.056963,-0.050362,0.013632,-0.035435,-0.093002,-0.00914,0.02638,0.036401,-0.080246,-0.074185,0.2938,0.16,-0.042599,-0.014104,-0.040488,-0.028032,0.063476,-0.06257,0.068175
1905.mp4,-0.042789,-0.058089,-0.07773,0.29504,-0.015485,-0.066611,-0.10847,0.14098,-0.044448,-0.03688,0.02092,-0.021372,-0.0041931,-0.031501,-0.044506,-0.046156,0.17043,0.18642,-0.11361,0.086006,-0.032082,-0.020768,-0.032505,-0.05309,-0.042659,-0.051398,-0.0075663
1906.mp4,-0.042594,-0.057753,-0.078371,-0.20659,-0.042572,0.183,-0.11105,-0.030125,-0.047011,-0.037823,0.019408,-0.025262,-0.00778,-0.026062,-0.047494,-0.048495,0.41862,0.43531,-0.11418,-0.082992,-0.033207,0.14835,-0.033759,0.12239,-0.041001,-0.053906,0.15748
1907.mp4,-0.041118,-0.056322,-0.076424,-0.20336,-0.014143,0.018684,-0.10699,-0.023201,-0.041075,-0.03488,-0.06091,-0.018368,0.91402,-0.030196,-0.042001,-0.047248,-0.078174,0.020276,-0.11166,-0.079064,-0.030323,-0.020232,-0.029309,-0.048471,-0.046249,-0.049399,-0.089486
1908.mp4,-0.067561,-0.0645,-0.082203,0.12146,-0.0074823,0.0086262,-0.11558,0.13115,0.52398,-0.044903,0.098519,-0.031354,-0.094416,-0.036433,0.027628,-0.041308,-0.085239,-0.065801,-0.038285,-0.087366,-0.038923,-0.023396,-0.038424,-0.057149,-0.027282,-0.059376,0.069731
1909.mp4,-0.019757,0.022411,-0.083243,-0.20512,-0.020608,-0.06853,-0.11005,0.057155,-0.048759,-0.034875,-0.061233,0.058379,-0.088468,-0.030614,-0.042608,-0.049716,-0.077893,-0.064853,-0.11271,-0.08209,-0.032427,-0.017388,0.72448,-0.058233,0.0449,0.52572,-0.094194
1910.mp4,-0.04898,-0.057922,0.25573,-0.20502,-0.023087,0.015088,0.22439,-0.025629,-0.045102,0.045625,0.10424,-0.02135,-0.087537,-0.028859,0.20443,-0.046822,-0.078612,-0.064962,-0.030712,-0.08103,-0.032231,-0.018743,-0.030865,-0.059328,-0.041088,-0.051892,-0.0083728
1911.mp4,0.13605,0.11225,-0.078665,-0.19105,-0.01686,-0.05593,-0.09398,-0.013833,-0.022868,-0.024093,-0.05151,-0.011632,-0.075467,-0.016511,-0.021407,0.02283,-0.066033,-0.063442,-0.099347,0.17759,-0.024585,-0.0094734,0.81479,-0.052523,-0.059332,-0.046309,-0.084097
1912.mp4,0.0099571,0.10563,-0.079529,0.37883,-0.032351,-0.068819,0.14251,0.055276,-0.044761,0.043542,0.02014,-0.024184,-0.087775,-0.026702,0.12127,0.11921,-0.078449,-0.06659,0.13505,0.334,-0.034859,-0.01961,-0.033984,-0.05126,-0.038708,-0.053759,0.15824
1913.mp4,-0.016875,0.025459,-0.078613,-0.20322,-0.021681,-0.066093,-0.10745,-0.0235,-0.042942,-0.034406,-0.060396,-0.018514,-0.086163,-0.02871,-0.041212,0.03463,-0.07693,-0.064184,-0.028009,0.0035316,-0.030667,-0.0181,0.39465,-0.057657,0.039542,0.61453,-0.091191
1914.mp4,0.18659,-0.081543,-0.091751,-0.047142,-0.056885,0.16882,0.13554,-0.053652,-0.073459,-0.058479,-0.074623,-0.049857,-0.10043,-0.020739,0.019879,0.041426,0.078599,0.092238,0.11993,-0.098499,-0.054086,0.05497,-0.05053,0.035656,0.00046203,-0.072264,0.14973
1915.mp4,-0.046736,-0.059637,0.50447,-0.1231,-0.016399,-0.068435,0.30646,-0.027433,0.035521,0.045082,0.019953,-0.022443,-0.089079,-0.03254,0.036649,-0.045105,-0.080557,-0.06421,0.051504,0.0011791,-0.033393,-0.021544,-0.029709,-0.058313,-0.039261,-0.05348,-0.092442
1916.mp4,-0.043264,-0.057832,-0.077487,-0.20478,-0.018374,-0.066474,-0.1084,-0.025213,0.039357,-0.036714,0.18778,-0.020879,0.57926,-0.030918,-0.044387,-0.046357,0.087363,0.18623,-0.11343,-0.080544,-0.031866,-0.020819,-0.031622,-0.050918,-0.043076,-0.051203,-0.0074149
1917.mp4,-0.026702,-0.05917,-0.079418,-0.20469,-0.027325,-0.067967,-0.10897,-0.025384,-0.045717,-0.036321,-0.061735,0.062575,-0.087648,-0.029086,-0.043846,0.03554,-0.078048,-0.065013,-0.029826,0.0020257,-0.032152,-0.018684,0.14282,-0.053613,0.042622,0.94619,-0.0091103
1918.mp4,-0.039592,0.27587,-0.076753,0.29514,-0.04712,-0.075161,0.056765,-0.027363,-0.046928,-0.04279,-0.063434,-0.023788,-0.087618,-0.0044823,-0.050628,0.032629,-0.074761,0.011691,-0.11614,0.16684,-0.034061,-0.0079317,-0.031346,-0.02414,-0.034321,-0.053571,0.1554
1919.mp4,0.12705,-0.062854,-0.079893,-0.11646,-0.018911,-0.062454,0.23269,-0.027115,-0.038406,-0.036783,0.022677,-0.021265,0.33257,-0.026218,-0.037161,-0.049077,-0.076597,-0.064684,0.13893,0.002823,-0.034668,-0.022771,-0.031522,-0.051216,-0.042006,-0.051258,0.079376
1920.mp4,-0.045974,-0.058606,0.088489,-0.12208,-0.02284,-0.067851,-0.10906,-0.026254,-0.0455,-0.037858,0.35379,-0.022758,0.078696,-0.030657,0.20431,-0.046252,-0.079543,-0.064464,0.21893,-0.081306,-0.032701,-0.020298,-0.034235,-0.059644,-0.041081,-0.052264,-0.091557
1921.mp4,-0.035772,-0.057353,0.38435,-0.16545,-0.02461,-0.067577,0.12278,-0.024419,-0.04347,-0.036721,-0.061471,-0.019304,-0.086571,-0.027065,0.032939,0.25986,-0.00040244,0.011761,0.34866,-0.0034245,-0.031467,-0.017672,-0.026462,-0.055932,-0.04239,-0.051265,0.062583
1922.mp4,-0.047242,-0.054645,-0.079388,-0.20875,0.36031,0.0080152,-0.11428,-0.04794,-0.065335,-0.040004,0.013001,-0.032192,0.48243,0.12677,-0.050938,-0.051452,0.22395,0.78778,-0.037144,-0.085015,-0.036165,0.0022376,-0.035386,0.30358,-0.025722,-0.055089,-0.020596
1923.mp4,0.029031,-0.053461,-0.075374,0.031771,0.2413,0.095778,-0.10167,-0.02347,0.043217,-0.029698,0.095667,-0.014798,0.26303,-0.03208,-0.033605,-0.052024,0.077608,0.017188,-0.10572,-0.07603,-0.027609,-0.01482,-0.025374,0.02973,0.022981,-0.045972,-0.086607
1924.mp4,0.10383,0.56034,-0.075426,-0.0021286,-0.0080721,-0.056597,0.28882,-0.016695,-0.023997,-0.028261,-0.055687,-0.010305,-0.078034,-0.023106,-0.027296,-0.053538,-0.071409,-0.062215,-0.026461,0.23395,-0.026607,-0.016748,0.054637,-0.052014,0.094638,-0.04401,0.070343
1925.mp4,-0.031807,-0.059687,0.073714,-0.20529,-0.026823,-0.068404,-0.10961,0.050862,-0.04689,-0.036617,0.014782,0.054688,-0.088259,-0.029994,0.10937,0.029303,-0.078617,-0.064976,-0.036735,-0.08179,-0.03257,-0.018981,0.16652,-0.052788,0.11405,0.79147,-0.016017
1926.mp4,-0.040501,-0.057772,-0.077848,-0.20523,0.015563,0.4007,-0.10945,-0.024553,-0.042548,-0.034124,-0.061316,-0.021356,-0.08965,-0.039646,-0.043207,-0.045589,0.37932,0.092149,-0.11248,-0.080831,-0.031534,0.27617,-0.033084,0.0050397,-0.048101,-0.051105,0.065766
1927.mp4,-0.037279,-0.058978,-0.078019,-0.20571,0.014145,-0.067468,-0.11046,0.20493,-0.046208,-0.038707,0.091514,-0.022454,0.37214,-0.027918,-0.047458,-0.046496,-0.079461,-0.066366,-0.11512,-0.082687,-0.033635,-0.024713,-0.030185,-0.045864,-0.040392,0.33151,0.13969
1928.mp4,0.029256,-0.058965,-0.07919,-0.20173,0.019715,-0.064581,-0.10595,0.20708,0.19022,0.041156,0.0174,-0.021674,0.22157,-0.023624,-0.040888,-0.050774,-0.075808,-0.066487,-0.11146,-0.080871,-0.03246,-0.021604,0.16239,-0.045685,-0.043922,0.13994,-0.012269
1929.mp4,-0.019733,0.28859,-0.077324,0.44903,-0.058861,-0.07664,0.12062,-0.030306,-0.047543,-0.044359,-0.064146,-0.026843,-0.088734,0.0063321,0.024867,-0.053616,-0.074142,-0.07381,-0.039483,-0.084651,-0.035277,-0.0029636,-0.033695,0.074213,-0.032003,-0.055165,0.13499
1930.mp4,-0.055173,0.28562,-0.07938,0.56161,-0.01807,-0.068794,0.042728,-0.02871,0.027651,-0.039228,-0.064489,-0.024424,-0.090194,-0.034979,0.028735,-0.043765,-0.082194,-0.063865,-0.039467,0.14783,-0.034314,-0.023604,-0.033945,-0.05918,0.03864,-0.054172,0.061116
1931.mp4,-0.052763,-0.058577,-0.078066,-0.20572,-0.026242,0.46936,-0.032593,-0.02672,-0.046304,-0.038701,-0.06321,-0.023039,-0.088184,-0.029291,-0.046773,0.030534,0.61303,0.088622,0.11581,-0.081691,-0.032997,-0.018886,-0.033873,-0.06129,-0.039737,-0.052614,-0.015308
1932.mp4,-0.047082,-0.056083,-0.076714,-0.12632,-0.019151,-0.06558,0.12372,-0.022968,0.035703,0.04197,0.24689,-0.019234,-0.085679,-0.029027,-0.042069,0.028853,-0.077441,-0.063611,0.38836,-0.078968,-0.030113,-0.018188,0.0074477,-0.058801,0.10817,-0.049753,0.063841
1933.mp4,-0.050754,-0.056514,-0.081611,-0.21135,0.06976,-0.054768,-0.040028,-0.043334,-0.055736,-0.031208,0.088679,-0.031995,0.43709,0.029287,-0.04669,-0.048661,0.098687,0.17722,-0.11128,-0.085837,-0.033702,-0.026799,-0.033717,0.64107,-0.044872,-0.057356,-0.092167
1934.mp4,-0.047436,-0.06086,-0.079636,-0.20764,-0.019649,0.085462,-0.11106,0.27854,-0.049426,-0.039238,0.089259,-0.024864,0.6019,0.11723,-0.048065,-0.043789,-0.044027,0.47479,-0.11638,-0.083148,-0.034607,-0.024272,-0.034372,-0.052616,-0.038276,-0.054389,0.061224
1935.mp4,0.040931,0.67318,-0.076586,0.26076,-0.028761,-0.06928,0.04987,0.052393,-0.037913,-0.038663,-0.061333,-0.019637,-0.084019,-0.0063367,-0.042303,-0.052233,-0.073228,-0.069324,-0.11186,0.15048,-0.032265,-0.0096572,-0.028962,-0.025974,0.034359,-0.05059,-0.013918
1936.mp4,-0.024188,0.015224,0.22584,-0.20657,-0.00018708,-0.07001,-0.11036,-0.027753,-0.048384,0.0395,-0.063987,0.82165,-0.089397,-0.031945,0.031482,-0.04703,-0.079954,-0.065226,0.039106,-0.082903,0.043364,-0.018546,-0.026993,-0.054006,0.11574,-0.057005,-0.094583
1937.mp4,0.37032,-0.068463,-0.081815,-0.0024749,-0.018084,-0.05794,0.29195,-0.029585,-0.034318,-0.037034,-0.059221,-0.020524,-0.080787,-0.022266,-0.030057,0.064559,-0.074302,-0.065188,0.083467,-0.0035391,-0.03776,-0.026133,-0.02804,-0.053809,0.19174,-0.050979,0.30117
1938.mp4,0.041883,-0.059269,-0.083305,-0.16121,-0.011378,-0.064694,-0.10374,-0.021696,-0.03874,-0.030768,-0.057892,-0.023665,-0.083497,-0.023953,-0.034119,-0.055657,-0.072833,-0.065207,-0.1076,0.61352,0.047214,-0.012163,0.73963,-0.05559,-0.045759,-0.055094,-0.091176
1939.mp4,0.019641,-0.061533,-0.080521,-0.05083,0.026431,-0.067139,-0.1087,0.27991,0.4153,-0.039022,-0.062049,-0.025079,0.064826,-0.027029,-0.045451,-0.047885,-0.078825,-0.066745,-0.037878,-0.083465,-0.035274,-0.024241,0.082996,-0.045988,-0.038441,0.13737,-0.091105
1940.mp4,-0.045676,-0.059264,-0.078446,-0.16773,-0.024043,-0.0685,-0.10997,0.12661,-0.046916,-0.038789,0.16725,-0.023384,0.91105,-0.030716,-0.047107,-0.04574,-0.080235,0.24279,-0.11528,-0.082225,-0.033526,-0.021227,-0.03338,-0.04621,-0.039697,-0.053118,-0.015171
